Date,DiversificationRatio
2008-08-19,1.192327147843251
2008-08-20,1.1922408735403294
2008-08-21,1.1923209876755378
2008-08-22,1.1925040358119992
2008-08-25,1.1927354073219913
2008-08-26,1.1921457188320168
2008-08-27,1.1922263797650696
2008-08-28,1.192017917600009
2008-08-29,1.1920177086893355
2008-09-02,1.1918259184323161
2008-09-03,1.192341632514394
2008-09-04,1.193026085277798
2008-09-05,1.1911689761932702
2008-09-08,1.1911157953794318
2008-09-09,1.1910983346186441
2008-09-10,1.1890296874831388
2008-09-11,1.189156696241648
2008-09-12,1.1892893066448338
2008-09-15,1.1938597862235398
2008-09-16,1.1899924948849052
2008-09-17,1.1909669449954587
2008-09-18,1.1876478800353025
2008-09-19,1.1846188957878463
2008-09-22,1.181837324174195
2008-09-23,1.1806542589629991
2008-09-24,1.1801239890264363
2008-09-25,1.180202685785662
2008-09-26,1.179944758216495
2008-09-29,1.180365795350942
2008-09-30,1.1713608284097838
2008-10-01,1.1690382027457493
2008-10-02,1.1692611792533432
2008-10-03,1.1661281844819247
2008-10-06,1.1660036239257316
2008-10-07,1.1635513232112293
2008-10-08,1.159931761051634
2008-10-09,1.1596964573427737
2008-10-10,1.153994087272004
2008-10-13,1.1600888863810364
2008-10-14,1.1476363022523186
2008-10-15,1.1485217135607795
2008-10-16,1.139498008245076
2008-10-17,1.139326876405151
2008-10-20,1.1394532342741313
2008-10-21,1.139150072804627
2008-10-22,1.1383926094151053
2008-10-23,1.1355779472710554
2008-10-24,1.1371266412831909
2008-10-27,1.1359114082764148
2008-10-28,1.134769965377663
2008-10-29,1.1280477645470837
2008-10-30,1.1291291724846482
2008-10-31,1.128345377404718
2008-11-03,1.1289464692963656
2008-11-04,1.129301006552888
2008-11-05,1.1290803738120918
2008-11-06,1.1271261798058292
2008-11-07,1.125616589300127
2008-11-10,1.1253317567274028
2008-11-11,1.1258175072922385
2008-11-12,1.1255177337744762
2008-11-13,1.1234183110644642
2008-11-14,1.12062964155205
2008-11-17,1.119456988711548
2008-11-18,1.1194546935854515
2008-11-19,1.119802232607204
2008-11-20,1.1176603086844925
2008-11-21,1.115580349626931
2008-11-24,1.1141671180705648
2008-11-25,1.1123636283849214
2008-11-26,1.1124502920235315
2008-11-28,1.1120778384156036
2008-12-01,1.1122985333781537
2008-12-02,1.1089285289992878
2008-12-03,1.1083672568654162
2008-12-04,1.108672509885327
2008-12-05,1.1084482830842541
2008-12-08,1.108342258340491
2008-12-09,1.1074741201575196
2008-12-10,1.107735088701054
2008-12-11,1.1102130914896942
2008-12-12,1.1110225386942263
2008-12-15,1.1116587244909184
2008-12-16,1.1119815279683922
2008-12-17,1.1105230525364298
2008-12-18,1.1135164870116425
2008-12-19,1.1133535179579241
2008-12-22,1.1136629053836449
2008-12-23,1.113613260627521
2008-12-24,1.1136359225195724
2008-12-26,1.1135024246347482
2008-12-29,1.113510824981714
2008-12-30,1.113807284903539
2008-12-31,1.1135822706672225
2009-01-02,1.113529428538059
2009-01-05,1.1138111525374583
2009-01-06,1.1141843531153046
2009-01-07,1.1142385110715736
2009-01-08,1.113932932542463
2009-01-09,1.114068996384691
2009-01-12,1.1138701328010114
2009-01-13,1.11355001398426
2009-01-14,1.1137723471857648
2009-01-15,1.1131611546806848
2009-01-16,1.1132542633890326
2009-01-20,1.1132313395359374
2009-01-21,1.1116051780904699
2009-01-22,1.1109226484304764
2009-01-23,1.1107725656793095
2009-01-26,1.110872189230902
2009-01-27,1.1109277763593421
2009-01-28,1.110850329960386
2009-01-29,1.1103123971440145
2009-01-30,1.1098089956342498
2009-02-02,1.109819739283811
2009-02-03,1.1099896192511145
2009-02-04,1.1101479920955857
2009-02-05,1.1102222887886388
2009-02-06,1.1102823887923499
2009-02-09,1.109893660414234
2009-02-10,1.1099333916097407
2009-02-11,1.1091272383242252
2009-02-12,1.1091441420506798
2009-02-13,1.1092089489905679
2009-02-17,1.109317616235361
2009-02-18,1.1085485480153345
2009-02-19,1.1085740391926848
2009-02-20,1.1086895154311205
2009-02-23,1.1089821288780417
2009-02-24,1.1084929620584105
2009-02-25,1.1080380948640542
2009-02-26,1.108003285745967
2009-02-27,1.1081385973622304
2009-03-02,1.1081816828725315
2009-03-03,1.1071687008194064
2009-03-04,1.1073080816237066
2009-03-05,1.107061474086368
2009-03-06,1.106495894806028
2009-03-09,1.1064969861428258
2009-03-10,1.106586000421674
2009-03-11,1.1052088695998734
2009-03-12,1.1052831939292782
2009-03-13,1.1048349074246906
2009-03-16,1.1049251943851754
2009-03-17,1.1052894699267066
2009-03-18,1.1050579007549497
2009-03-19,1.1049854012217688
2009-03-20,1.1052119189346215
2009-03-23,1.105188841012771
2009-03-24,1.1035061310586125
2009-03-25,1.1035402624077764
2009-03-26,1.1036181417742317
2009-03-27,1.1035567384334724
2009-03-30,1.1033780321762119
2009-03-31,1.1029645676351643
2009-04-01,1.1030226885552112
2009-04-02,1.1029263605870143
2009-04-03,1.1023271426112191
2009-04-06,1.1023902930451612
2009-04-07,1.1024066227825795
2009-04-08,1.1022975939010564
2009-04-09,1.1022849909433496
2009-04-13,1.102038371851969
2009-04-14,1.102045900215816
2009-04-15,1.1022251234712526
2009-04-16,1.1023321595342708
2009-04-17,1.1023685835896821
2009-04-20,1.1023547650013883
2009-04-21,1.1018536965734484
2009-04-22,1.1018198968139372
2009-04-23,1.1018984885980299
2009-04-24,1.1019921600089146
2009-04-27,1.1019044966407463
2009-04-28,1.1020654344109986
2009-04-29,1.1020782085695309
2009-04-30,1.1017904646831278
2009-05-01,1.1018822536715045
2009-05-04,1.102014827407752
2009-05-05,1.101513161510794
2009-05-06,1.1015715789027394
2009-05-07,1.1016037581707068
2009-05-08,1.101600087340234
2009-05-11,1.1013722723478827
2009-05-12,1.1012987559521092
2009-05-13,1.1014103398909565
2009-05-14,1.1011576970722612
2009-05-15,1.101209658479536
2009-05-18,1.1010893040963636
2009-05-19,1.1007264824621206
2009-05-20,1.100909937050492
2009-05-21,1.101001194059983
2009-05-22,1.1009769957115405
2009-05-26,1.100905893333439
2009-05-27,1.1007711144955088
2009-05-28,1.1006910709347741
2009-05-29,1.1007511781380857
2009-06-01,1.100698999015991
2009-06-02,1.1004934678969063
2009-06-03,1.100535642374736
2009-06-04,1.100616979975807
2009-06-05,1.1006189338692567
2009-06-08,1.1007276254057257
2009-06-09,1.100735077831338
2009-06-10,1.100715914370431
2009-06-11,1.1006107943859735
2009-06-12,1.1006413946343676
2009-06-15,1.1007331901740711
2009-06-16,1.100513962782218
2009-06-17,1.1004503472393563
2009-06-18,1.100648325939192
2009-06-19,1.1006753484242244
2009-06-22,1.1006872331581579
2009-06-23,1.1003115764699063
2009-06-24,1.100396808680728
2009-06-25,1.1003866291650257
2009-06-26,1.1002563099911051
2009-06-29,1.10027336262376
2009-06-30,1.100276470062196
2009-07-01,1.100295768686199
2009-07-02,1.1004799950448212
2009-07-06,1.1001734719028358
2009-07-07,1.1001932621514137
2009-07-08,1.1000413279402128
2009-07-09,1.1000115026950186
2009-07-10,1.1000654418786189
2009-07-13,1.1000807060161983
2009-07-14,1.100015619756753
2009-07-15,1.100002308252659
2009-07-16,1.0997352034576409
2009-07-17,1.0997287490923018
2009-07-20,1.09973660531204
2009-07-21,1.099626764115765
2009-07-22,1.0997281382929038
2009-07-23,1.0996859212509573
2009-07-24,1.0995101438589254
2009-07-27,1.0996007033918374
2009-07-28,1.0996089855439994
2009-07-29,1.0996119079879985
2009-07-30,1.0995269498628422
2009-07-31,1.0994912170765088
2009-08-03,1.0994998118330712
2009-08-04,1.0994228406223316
2009-08-05,1.0995379738087645
2009-08-06,1.099611199699991
2009-08-07,1.0995624210883626
2009-08-10,1.0996414869940014
2009-08-11,1.0996511060302996
2009-08-12,1.0995602655205443
2009-08-13,1.0995160605152061
2009-08-14,1.0995034987744063
2009-08-17,1.0994713202264088
2009-08-18,1.0992635606345915
2009-08-19,1.0992230870439499
2009-08-20,1.0992178701425623
2009-08-21,1.099178951812303
2009-08-24,1.0990635006696639
2009-08-25,1.099073090867468
2009-08-26,1.099098008187959
2009-08-27,1.0990976230636107
2009-08-28,1.0991025238626086
2009-08-31,1.099090960330661
2009-09-01,1.0990562288098806
2009-09-02,1.0989358327891183
2009-09-03,1.09891663442746
2009-09-04,1.0988876576296127
2009-09-08,1.098829127532208
2009-09-09,1.0988336433521038
2009-09-10,1.0988655553830473
2009-09-11,1.0981500388745475
2009-09-14,1.0980764839679868
2009-09-15,1.098099068680378
2009-09-16,1.0981028671132977
2009-09-17,1.097983458473661
2009-09-18,1.097972811277596
2009-09-21,1.0979262804301642
2009-09-22,1.097918245665989
2009-09-23,1.097865240555497
2009-09-24,1.09780974931317
2009-09-25,1.0977392953416667
2009-09-28,1.0977274433454685
2009-09-29,1.0976575240001574
2009-09-30,1.097659202775331
2009-10-01,1.0976941997941565
2009-10-02,1.0974814869281837
2009-10-05,1.0974585635397611
2009-10-06,1.0973348409098873
2009-10-07,1.0973038049344561
2009-10-08,1.0972818087459035
2009-10-09,1.097257219940557
2009-10-12,1.0972626125951053
2009-10-13,1.0972742556921926
2009-10-14,1.0972813329159734
2009-10-15,1.0971908226853797
2009-10-16,1.0971992020604688
2009-10-19,1.0971865566300585
2009-10-20,1.097165853677593
2009-10-21,1.0971579141870547
2009-10-22,1.0971586211111328
2009-10-23,1.0971544959120436
2009-10-26,1.0971268850388158
2009-10-27,1.097118803705469
2009-10-28,1.0971508719278358
2009-10-29,1.0969758386296593
2009-10-30,1.096856272972914
2009-11-02,1.0966611775805015
2009-11-03,1.0965888029739228
2009-11-04,1.0966026816915861
2009-11-05,1.0967124446217347
2009-11-06,1.0966215398856438
2009-11-09,1.0966634791790864
2009-11-10,1.0964768373095648
2009-11-11,1.0964859897468373
2009-11-12,1.0964686110568933
2009-11-13,1.0964283219494928
2009-11-16,1.0963870632379895
2009-11-17,1.096295713151077
2009-11-18,1.096297219703887
2009-11-19,1.0962947616597825
2009-11-20,1.0962191350519996
2009-11-23,1.0961792551306773
2009-11-24,1.0961276145307568
2009-11-25,1.0961252732278217
2009-11-27,1.0961452683520838
2009-11-30,1.0960665242579273
2009-12-01,1.096146406738665
2009-12-02,1.096130621780746
2009-12-03,1.0961420849283652
2009-12-04,1.096136808080516
2009-12-07,1.0962128684186543
2009-12-08,1.0962194804247296
2009-12-09,1.0951063841427466
2009-12-10,1.0951049862532198
2009-12-11,1.0951155853429833
2009-12-14,1.0951298777118739
2009-12-15,1.095104023402465
2009-12-16,1.0951015136352882
2009-12-17,1.0951102035780058
2009-12-18,1.0928264710360331
2009-12-21,1.092827980599783
2009-12-22,1.092355029119652
2009-12-23,1.0923247159773193
2009-12-24,1.0923323195542967
2009-12-28,1.0923189300743839
2009-12-29,1.0923255244007444
2009-12-30,1.0923451315065613
2009-12-31,1.0921175912158656
2010-01-04,1.0914721963048097
2010-01-05,1.09138332921806
2010-01-06,1.091331923917706
2010-01-07,1.0913504720827976
2010-01-08,1.0913800107876543
2010-01-11,1.091327370416523
2010-01-12,1.0912792630965884
2010-01-13,1.0912558114712416
2010-01-14,1.0912516584791843
2010-01-15,1.0912230052018503
2010-01-19,1.0911960058693975
2010-01-20,1.091130776183718
2010-01-21,1.0911079568254687
2010-01-22,1.09102261688161
2010-01-25,1.090932318639499
2010-01-26,1.0909690877734077
2010-01-27,1.0909937122200306
2010-01-28,1.091033996321924
2010-01-29,1.0910291548892443
2010-02-01,1.0910245339656683
2010-02-02,1.090980441760374
2010-02-03,1.090964696103907
2010-02-04,1.0909834378460257
2010-02-05,1.0907163385461285
2010-02-08,1.0907951347513423
2010-02-09,1.090759163525191
2010-02-10,1.0907552768320994
2010-02-11,1.0907709733784112
2010-02-12,1.0907503042384354
2010-02-16,1.0908048762697546
2010-02-17,1.0906934357251978
2010-02-18,1.0906892287859256
2010-02-19,1.090681140330904
2010-02-22,1.0906823605119669
2010-02-23,1.0906770703279696
2010-02-24,1.0906332409150017
2010-02-25,1.090610451426674
2010-02-26,1.0905969547485699
2010-03-01,1.090903780466471
2010-03-02,1.0908854101806125
2010-03-03,1.0908819095850921
2010-03-04,1.0909686318119232
2010-03-05,1.0910147564801258
2010-03-08,1.091034924537105
2010-03-09,1.091024008624751
2010-03-10,1.0910282225318209
2010-03-11,1.0910143890325381
2010-03-12,1.0910028109200456
2010-03-15,1.0911163412838218
2010-03-16,1.0910907789390394
2010-03-17,1.0910621776447091
2010-03-18,1.0910448689095946
2010-03-19,1.09108088273136
2010-03-22,1.0910795374434143
2010-03-23,1.0911613232106874
2010-03-24,1.0911391051646655
2010-03-25,1.0911431414114905
2010-03-26,1.0911566128201762
2010-03-29,1.0911871444614414
2010-03-30,1.091195567785367
2010-03-31,1.0911632661864592
2010-04-01,1.0911628307191152
2010-04-05,1.0911293253978707
2010-04-06,1.0911504809237256
2010-04-07,1.091166852691427
2010-04-08,1.0911666149119135
2010-04-09,1.091166157211967
2010-04-12,1.0911524154556744
2010-04-13,1.0911702973231077
2010-04-14,1.0911834865937444
2010-04-15,1.0911789838182246
2010-04-16,1.0912112442547812
2010-04-19,1.0911456256655139
2010-04-20,1.0911639889079359
2010-04-21,1.091128023752411
2010-04-22,1.0911865721409795
2010-04-23,1.0912366027995968
2010-04-26,1.0912239374134018
2010-04-27,1.091240071082609
2010-04-28,1.0910934978070557
2010-04-29,1.091118109555274
2010-04-30,1.0910583139944556
2010-05-03,1.0910606901706823
2010-05-04,1.0910859877299983
2010-05-05,1.0909119729202044
2010-05-06,1.0909389564419962
2010-05-07,1.0906537200698305
2010-05-10,1.090705256300161
2010-05-11,1.0901085809112994
2010-05-12,1.0902140408248242
2010-05-13,1.090197085305056
2010-05-14,1.090181077572317
2010-05-17,1.0900561614973512
2010-05-18,1.0900625591903037
2010-05-19,1.0899876991340427
2010-05-20,1.0900047595758018
2010-05-21,1.0895717192752965
2010-05-24,1.0895282469030698
2010-05-25,1.089502336569166
2010-05-26,1.0896267078644908
2010-05-27,1.0896957206600493
2010-05-28,1.0892824646459904
2010-06-01,1.08927292877937
2010-06-02,1.089240924259722
2010-06-03,1.08910697548678
2010-06-04,1.0891346603505416
2010-06-07,1.088843610679784
2010-06-08,1.0888473932635283
2010-06-09,1.0889722957672736
2010-06-10,1.0889975946789923
2010-06-11,1.0887258225444008
2010-06-14,1.088772619169708
2010-06-15,1.088831890410288
2010-06-16,1.0886848017958377
2010-06-17,1.0887008832790417
2010-06-18,1.088687798720141
2010-06-21,1.0886876475237324
2010-06-22,1.0887832609279333
2010-06-23,1.088730617050925
2010-06-24,1.0887605159629745
2010-06-25,1.0886901200719294
2010-06-28,1.0886822404088508
2010-06-29,1.0887085262371572
2010-06-30,1.0884265194428364
2010-07-01,1.0883793559563602
2010-07-02,1.0884741650437935
2010-07-06,1.088488536448721
2010-07-07,1.0886703659842039
2010-07-08,1.0884701573801976
2010-07-09,1.0884334942964715
2010-07-12,1.0884710500008568
2010-07-13,1.088492289900004
2010-07-14,1.08849116652988
2010-07-15,1.0884962701967722
2010-07-16,1.088523651498813
2010-07-19,1.0883375154318964
2010-07-20,1.0883150785825721
2010-07-21,1.0883023222366863
2010-07-22,1.0882999072864317
2010-07-23,1.0881114529529237
2010-07-26,1.08821911599069
2010-07-27,1.0881864497806537
2010-07-28,1.0883154495818441
2010-07-29,1.0883821733585923
2010-07-30,1.0883826818936757
2010-08-02,1.0882939508396394
2010-08-03,1.0881159595000682
2010-08-04,1.0881276714734291
2010-08-05,1.0882373880481473
2010-08-06,1.088212855809959
2010-08-09,1.0882007158800904
2010-08-10,1.0882510229529632
2010-08-11,1.088301172217823
2010-08-12,1.0879070873535168
2010-08-13,1.0878741058231134
2010-08-16,1.0879462441554753
2010-08-17,1.0879741643143521
2010-08-18,1.0875676657844704
2010-08-19,1.087602793966699
2010-08-20,1.0875028415466015
2010-08-23,1.0874997384508167
2010-08-24,1.0874840577508587
2010-08-25,1.087400752300519
2010-08-26,1.0874525841430536
2010-08-27,1.0874574952475138
2010-08-30,1.0875086660127142
2010-08-31,1.0875866726729857
2010-09-01,1.0875874666610157
2010-09-02,1.0873860569227591
2010-09-03,1.0873915262236085
2010-09-07,1.0873754160470972
2010-09-08,1.0873308251936182
2010-09-09,1.0872611078655945
2010-09-10,1.087271986371772
2010-09-13,1.0872968834547345
2010-09-14,1.0872325621398502
2010-09-15,1.0872371115341202
2010-09-16,1.0872097964254357
2010-09-17,1.0872130279012324
2010-09-20,1.0874533066621137
2010-09-21,1.0873970135208233
2010-09-22,1.0873981176592802
2010-09-23,1.087404478715991
2010-09-24,1.0873519178370985
2010-09-27,1.0872316230451224
2010-09-28,1.0872387595316833
2010-09-29,1.0872337346168455
2010-09-30,1.0872224225448248
2010-10-01,1.0872731531261477
2010-10-04,1.087231055872728
2010-10-05,1.087254514366283
2010-10-06,1.0871645035731279
2010-10-07,1.0872271654404282
2010-10-08,1.0872257504076421
2010-10-11,1.087237295446266
2010-10-12,1.0872265387984894
2010-10-13,1.087193523587655
2010-10-14,1.0871511170787123
2010-10-15,1.0871770033057466
2010-10-18,1.0872082443560955
2010-10-19,1.0871713746918459
2010-10-20,1.087078875126633
2010-10-21,1.0872098203513183
2010-10-22,1.0871449760965464
2010-10-25,1.087136171157977
2010-10-26,1.0871260955106745
2010-10-27,1.087073403371101
2010-10-28,1.0870944409839747
2010-10-29,1.0870920664704156
2010-11-01,1.0870730487097988
2010-11-02,1.0871405976614061
2010-11-03,1.08728856902933
2010-11-04,1.0872188853490923
2010-11-05,1.0871375772881762
2010-11-08,1.0871819047337017
2010-11-09,1.0872956090957089
2010-11-10,1.087182690827287
2010-11-11,1.0871817233217242
2010-11-12,1.0871041923872913
2010-11-15,1.0871928552313466
2010-11-16,1.0871837051085727
2010-11-17,1.087110084902471
2010-11-18,1.0870512059644697
2010-11-19,1.0870695750288972
2010-11-22,1.0869580836022015
2010-11-23,1.0869861744593254
2010-11-24,1.0870354271370346
2010-11-26,1.0870638011207485
2010-11-29,1.0870581075428503
2010-11-30,1.087274678727694
2010-12-01,1.0872637813154757
2010-12-02,1.0871840414247933
2010-12-03,1.0871417050973604
2010-12-06,1.087142014747746
2010-12-07,1.0872029216447519
2010-12-08,1.0866229015469007
2010-12-09,1.08656878699981
2010-12-10,1.0865952704501833
2010-12-13,1.0846682593116277
2010-12-14,1.084657966008484
2010-12-15,1.0845972549553917
2010-12-16,1.084562928589305
2010-12-17,1.0827922811818496
2010-12-20,1.0823756879013535
2010-12-21,1.082369021470676
2010-12-22,1.0823411806330043
2010-12-23,1.0823810980742923
2010-12-27,1.082390216317087
2010-12-28,1.0823831633751837
2010-12-29,1.0791488819281192
2010-12-30,1.0788781648389745
2010-12-31,1.0788963564273901
2011-01-03,1.0788944348810383
2011-01-04,1.0788123195498576
2011-01-05,1.0789691505525625
2011-01-06,1.078994868900219
2011-01-07,1.0789751603501727
2011-01-10,1.0789648363646693
2011-01-11,1.0789330789039746
2011-01-12,1.078947470324726
2011-01-13,1.0789510081152998
2011-01-14,1.0790014245974806
2011-01-18,1.0787910639191065
2011-01-19,1.0788594558043874
2011-01-20,1.0788046444538908
2011-01-21,1.0782946698985503
2011-01-24,1.0779286741600556
2011-01-25,1.0777129756991575
2011-01-26,1.0776705615171283
2011-01-27,1.0776935250436634
2011-01-28,1.0776632647981153
2011-01-31,1.077581282173751
2011-02-01,1.077597988878259
2011-02-02,1.0775930340394937
2011-02-03,1.0775540869672542
2011-02-04,1.0777394839018464
2011-02-07,1.0777311024706537
2011-02-08,1.0776455373378033
2011-02-09,1.0775962664498258
2011-02-10,1.0775602039728145
2011-02-11,1.0775644428285285
2011-02-14,1.0775852030976891
2011-02-15,1.0775642248099395
2011-02-16,1.0775337357942516
2011-02-17,1.0774491301157325
2011-02-18,1.0773927014431115
2011-02-22,1.0773557153066027
2011-02-23,1.0772770381590242
2011-02-24,1.077370764847502
2011-02-25,1.0773879458473803
2011-02-28,1.0773348357535635
2011-03-01,1.0773150658978434
2011-03-02,1.0773167659142222
2011-03-03,1.0772897918450475
2011-03-04,1.0772378787462584
2011-03-07,1.077229299007543
2011-03-08,1.0772724702796503
2011-03-09,1.0772770384850843
2011-03-10,1.0773119715925326
2011-03-11,1.0774985133704884
2011-03-14,1.0775450807638567
2011-03-15,1.0774889417126712
2011-03-16,1.0775512130583782
2011-03-17,1.0774967028891538
2011-03-18,1.077828610540048
2011-03-21,1.0778882839440778
2011-03-22,1.0778039137271216
2011-03-23,1.0777566656549278
2011-03-24,1.0777387881977574
2011-03-25,1.0776785488596625
2011-03-28,1.0776301164511721
2011-03-29,1.0776230119175472
2011-03-30,1.0775905881485133
2011-03-31,1.0776889898783153
2011-04-01,1.0776871240218926
2011-04-04,1.0776919170684098
2011-04-05,1.0776549164178308
2011-04-06,1.0776418833937942
2011-04-07,1.0776387624504433
2011-04-08,1.0776104148807668
2011-04-11,1.0776397275730778
2011-04-12,1.077677487003084
2011-04-13,1.0776510445772578
2011-04-14,1.0776612029474584
2011-04-15,1.0777749988057166
2011-04-18,1.0777619211165483
2011-04-19,1.0776910178084635
2011-04-20,1.0776589611867022
2011-04-21,1.0775995285698232
2011-04-25,1.0775704861548203
2011-04-26,1.07746116260231
2011-04-27,1.077360517083863
2011-04-28,1.0773466968881664
2011-04-29,1.0773404848379988
2011-05-02,1.0772847522067681
2011-05-03,1.0772375153762532
2011-05-04,1.0772202364982988
2011-05-05,1.0771788965453657
2011-05-06,1.077201696337247
2011-05-09,1.0772530240480114
2011-05-10,1.0772245403243965
2011-05-11,1.077208812120341
2011-05-12,1.0771988989329773
2011-05-13,1.0771922859276433
2011-05-16,1.0771571418090005
2011-05-17,1.0771920030353022
2011-05-18,1.0771207553137103
2011-05-19,1.077089303494561
2011-05-20,1.0770686217948253
2011-05-23,1.0770906246355811
2011-05-24,1.077011710391961
2011-05-25,1.077058734298732
2011-05-26,1.07700529108044
2011-05-27,1.076980234677035
2011-05-31,1.0769204580366043
2011-06-01,1.0768814357059127
2011-06-02,1.076796947779192
2011-06-03,1.0767720721196914
2011-06-06,1.0767736750045551
2011-06-07,1.0767977063359857
2011-06-08,1.076930699138986
2011-06-09,1.0768667701572956
2011-06-10,1.0768132664552545
2011-06-13,1.0767628108177594
2011-06-14,1.0767238856417123
2011-06-15,1.0766838458462975
2011-06-16,1.0766221910240708
2011-06-17,1.0765701432808392
2011-06-20,1.0765894112648
2011-06-21,1.0765238624826765
2011-06-22,1.076515611112722
2011-06-23,1.0764267931405673
2011-06-24,1.0764288747501423
2011-06-27,1.0763691846083587
2011-06-28,1.0764307965258149
2011-06-29,1.076339989577023
2011-06-30,1.076162918894257
2011-07-01,1.0760873563121907
2011-07-05,1.076105771228012
2011-07-06,1.0760831478250037
2011-07-07,1.0760787318410772
2011-07-08,1.0758852972785253
2011-07-11,1.075854044348473
2011-07-12,1.0757578319157308
2011-07-13,1.0756888146574748
2011-07-14,1.0756802139415191
2011-07-15,1.0756333550057504
2011-07-18,1.075537634213946
2011-07-19,1.0754526860712685
2011-07-20,1.0753518606914443
2011-07-21,1.0753424694838758
2011-07-22,1.0751513666494763
2011-07-25,1.075068290768172
2011-07-26,1.0751157835326357
2011-07-27,1.075142940580116
2011-07-28,1.0751062554396074
2011-07-29,1.075066087663699
2011-08-01,1.0750079555002123
2011-08-02,1.0749868298371053
2011-08-03,1.0748193708145235
2011-08-04,1.0748379445903773
2011-08-05,1.0742770233797447
2011-08-08,1.0744267774951854
2011-08-09,1.0732835806838041
2011-08-10,1.0725259420285256
2011-08-11,1.072123839000618
2011-08-12,1.0718053328052652
2011-08-15,1.0717750457888564
2011-08-16,1.071613155590966
2011-08-17,1.0715822545173854
2011-08-18,1.0716183171708893
2011-08-19,1.0712076119973322
2011-08-22,1.0711134767006583
2011-08-23,1.0710575866658472
2011-08-24,1.0708355312261775
2011-08-25,1.0709569195381674
2011-08-26,1.070870505298335
2011-08-29,1.070872560264406
2011-08-30,1.070742381924521
2011-08-31,1.070743653274174
2011-09-01,1.0706473674085497
2011-09-02,1.0706026982452366
2011-09-06,1.0706137509362066
2011-09-07,1.070731264932911
2011-09-08,1.0705290872631186
2011-09-09,1.0706338995683122
2011-09-12,1.0707506194399479
2011-09-13,1.0707186274228286
2011-09-14,1.0692179924715013
2011-09-15,1.069605729209944
2011-09-16,1.069255177213083
2011-09-19,1.069413362255161
2011-09-20,1.0695632297175206
2011-09-21,1.069638881857987
2011-09-22,1.0694297068116578
2011-09-23,1.0693310583042466
2011-09-26,1.0693881460755579
2011-09-27,1.0694442991107977
2011-09-28,1.069312416729322
2011-09-29,1.0699163335034314
2011-09-30,1.0700883646633692
2011-10-03,1.0699298450047021
2011-10-04,1.0700749572331953
2011-10-05,1.0704229347886978
2011-10-06,1.0705253118437994
2011-10-07,1.0709574566026774
2011-10-10,1.0709487685974723
2011-10-11,1.071517857604837
2011-10-12,1.069236464239464
2011-10-13,1.069902539261441
2011-10-14,1.0695014003661503
2011-10-17,1.0712956086339238
2011-10-18,1.0708868462274548
2011-10-19,1.0706902737953612
2011-10-20,1.070247751908768
2011-10-21,1.0703150582812178
2011-10-24,1.070556580793729
2011-10-25,1.0696423564810549
2011-10-26,1.0698493541131964
2011-10-27,1.0700542686185306
2011-10-28,1.0709080909509199
2011-10-31,1.0702439249776288
2011-11-01,1.0702328938554782
2011-11-02,1.0696234062216947
2011-11-03,1.0692140607387006
2011-11-04,1.0686692941248142
2011-11-07,1.0693510172876726
2011-11-08,1.0696520370447309
2011-11-09,1.069473762942634
2011-11-10,1.0687642117245049
2011-11-11,1.0688304947438567
2011-11-14,1.0694118681897593
2011-11-15,1.0703629193514326
2011-11-16,1.0710183952534273
2011-11-17,1.070867245019709
2011-11-18,1.070492858771475
2011-11-21,1.071689668578704
2011-11-22,1.0724475571493803
2011-11-23,1.072806711531514
2011-11-25,1.073554119116425
2011-11-28,1.0734536512959962
2011-11-29,1.0732155688607343
2011-11-30,1.0729763690068888
2011-12-01,1.0746134466861392
2011-12-02,1.0749684381989009
2011-12-05,1.0747242148249356
2011-12-06,1.0747823319745424
2011-12-07,1.0747439397015777
2011-12-08,1.0752972345643117
2011-12-09,1.0753406486422221
2011-12-12,1.071276551231062
2011-12-13,1.070475358408806
2011-12-14,1.0698082317022901
2011-12-15,1.069467764789524
2011-12-16,1.0704593040043264
2011-12-19,1.0674362917070892
2011-12-20,1.0671460030738638
2011-12-21,1.0665247220765193
2011-12-22,1.066570276932781
2011-12-23,1.066528602960073
2011-12-27,1.066512382312145
2011-12-28,1.0665161843487028
2011-12-29,1.0661141130405545
2011-12-30,1.0661805149519716
2012-01-03,1.0661565965980897
2012-01-04,1.0656581605588242
2012-01-05,1.0653872221761376
2012-01-06,1.0654085348850912
2012-01-09,1.0655020630676177
2012-01-10,1.065381173077074
2012-01-11,1.065495686888858
2012-01-12,1.0656609507461765
2012-01-13,1.0654291793385064
2012-01-17,1.0658782686501158
2012-01-18,1.06579569922791
2012-01-19,1.0657474954867394
2012-01-20,1.066947663258904
2012-01-23,1.0673587504393762
2012-01-24,1.067489464079906
2012-01-25,1.0673467254169928
2012-01-26,1.0671772506829267
2012-01-27,1.0672424426536917
2012-01-30,1.0676236412311462
2012-01-31,1.068049798980804
2012-02-01,1.0679667127854906
2012-02-02,1.06769534883195
2012-02-03,1.0674067404908956
2012-02-06,1.0673016031210905
2012-02-07,1.0671556447710429
2012-02-08,1.067395840926422
2012-02-09,1.0673471418825415
2012-02-10,1.0679289277463262
2012-02-13,1.0678118980358267
2012-02-14,1.0676659864022884
2012-02-15,1.0674968211659748
2012-02-16,1.0680991244040015
2012-02-17,1.0680089055709234
2012-02-21,1.0678823981024665
2012-02-22,1.0674712243402502
2012-02-23,1.0678718043849584
2012-02-24,1.0681162931272592
2012-02-27,1.0681704692027256
